Car_Name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,seats,Engine (CC)
Maruti,2015,335000,120000,Petrol,Individual,Manual,First Owner,5,998
Maruti,2013,409999,100000,Diesel,Individual,Manual,Second Owner,5,1248
Ford,2011,170000,70000,Diesel,Individual,Manual,Second Owner,5,1399
Maruti,2012,145000,70000,Petrol,Individual,Manual,First Owner,5,796
Volkswagen,2018,681000,27000,Diesel,Individual,Manual,First Owner,5,1498
Maruti,2010,140000,80000,Petrol,Individual,Manual,Second Owner,5,796
Maruti,2007,110000,120000,Petrol,Individual,Manual,Third Owner,5,796
Tata,2014,225000,120000,Diesel,Individual,Manual,First Owner,5,1248
Maruti,2012,135000,70000,Petrol,Individual,Manual,First Owner,5,796
Maruti,2006,65000,100000,Petrol,Individual,Manual,Second Owner,5,796
Maruti,2014,465000,120000,Diesel,Individual,Manual,Second Owner,5,1248
Maruti,2014,545000,35000,CNG,Individual,Manual,First Owner,7,1373
Chevrolet,2013,295000,50000,Diesel,Individual,Manual,First Owner,5,1248
Hyundai,2013,700000,76460,Diesel,Individual,Manual,First Owner,5,1582
Ford,2011,180000,125000,Diesel,Individual,Manual,Second Owner,5,1399
Mahindra,2012,225000,110000,Diesel,Individual,Manual,Second Owner,5,1461
Hyundai,2017,310000,25000,Petrol,Individual,Manual,First Owner,5,814
Hyundai,2013,245000,110000,Petrol,Individual,Manual,Second Owner,5,1086
Hyundai,2014,250000,80000,Petrol,Individual,Manual,First Owner,5,814
Ford,2015,551000,110000,Diesel,Individual,Manual,First Owner,5,1498
Hyundai,2019,500000,60000,Petrol,Individual,Manual,First Owner,5,1197
Hyundai,2012,360000,100000,Diesel,Individual,Manual,Second Owner,5,1582
Ford,2018,700000,53000,Diesel,Individual,Manual,First Owner,5,1498
Maruti,2011,148000,40000,Petrol,Individual,Manual,Third Owner,5,796
Maruti,2016,330000,47370,CNG,Individual,Manual,First Owner,5,1196
Hyundai,2011,200000,91000,Petrol,Individual,Manual,Second Owner,5,1197
Maruti,2013,245000,80000,Diesel,Individual,Manual,First Owner,5,1248
Maruti,2016,320000,80000,CNG,Individual,Manual,First Owner,5,1196
Hyundai,2013,615000,120000,Diesel,Individual,Manual,First Owner,5,1582
Maruti,2011,130000,60000,Petrol,Individual,Manual,Third Owner,5,796
Volkswagen,2011,220000,222300,Diesel,Individual,Manual,First Owner,5,1199
Maruti,2013,295000,120000,Diesel,Individual,Manual,First Owner,5,1248
Maruti,2017,509999,20000,Petrol,Individual,Manual,First Owner,5,1197
Hyundai,2015,350000,20000,Petrol,Individual,Manual,First Owner,5,1086
Renault,2018,395000,20000,Petrol,Individual,Manual,First Owner,5,999
Volkswagen,2012,280000,120000,Diesel,Individual,Manual,Second Owner,5,1598
Hyundai,2012,420000,100000,Diesel,Individual,Manual,Second Owner,5,1582
Maruti,2013,300000,100000,Diesel,Individual,Manual,Second Owner,5,1248
Maruti,2013,350000,185000,Diesel,Individual,Manual,First Owner,5,1248
Maruti,2012,350000,140000,Diesel,Individual,Manual,First Owner,7,1248
Renault,2018,360000,21900,Petrol,Dealer,Manual,First Owner,5,799
Hyundai,2016,700000,100000,Diesel,Individual,Manual,First Owner,5,1396
Maruti,2015,400000,22500,Petrol,Individual,Manual,First Owner,5,998
Maruti,2012,325000,175000,Diesel,Individual,Manual,Second Owner,5,1248
Hyundai,2014,645000,150360,Diesel,Individual,Manual,First Owner,5,1582
Maruti,2011,180000,70000,Petrol,Individual,Manual,First Owner,5,998
Maruti,2013,450000,120000,Diesel,Individual,Manual,Second Owner,7,1248
Maruti,2014,390000,90000,Diesel,Individual,Manual,Second Owner,5,1248
Maruti,2011,122000,110000,Petrol,Individual,Manual,Fourth & Above Owner,5,796
Hyundai,2012,330000,40000,Diesel,Individual,Manual,Second Owner,5,1396
Hyundai,2011,215000,100000,Petrol,Individual,Manual,Third Owner,5,1197
Hyundai,2013,250000,42130,Petrol,Individual,Manual,First Owner,5,814
Maruti,2010,180000,53000,Petrol,Individual,Manual,Second Owner,5,1197
Maruti,2019,556000,10000,Petrol,Individual,Manual,First Owner,5,1197
Maruti,2016,550000,37000,Petrol,Individual,Manual,First Owner,5,1197
Hyundai,2017,1125000,47000,Diesel,Individual,Manual,Second Owner,5,1582
Tata,2015,450000,57000,Diesel,Individual,Manual,First Owner,5,1248
Maruti,2014,470000,60000,Diesel,Individual,Manual,First Owner,5,1248
Hyundai,2015,550000,40000,Diesel,Individual,Manual,First Owner,5,1396
Hyundai,2015,550000,160000,Diesel,Individual,Manual,Second Owner,5,1396
Volkswagen,2013,280000,90000,Diesel,Individual,Manual,Third Owner,5,1199
Hyundai,2013,225000,75000,Petrol,Individual,Manual,Second Owner,5,814
Volkswagen,2017,600000,29000,Diesel,Individual,Manual,First Owner,5,1498
Ford,2015,550000,138000,Diesel,Individual,Manual,First Owner,5,1498
Hyundai,2013,475000,125000,Diesel,Individual,Manual,Third Owner,5,1582
Maruti,2013,385000,180000,Diesel,Individual,Manual,Second Owner,5,1248
Renault,2012,450000,80000,Diesel,Individual,Manual,First Owner,5,1461
Hyundai,2013,580000,80000,Diesel,Individual,Manual,Second Owner,5,1582
Toyota,2017,550000,40000,Diesel,Individual,Manual,First Owner,5,1364
Hyundai,2017,340000,30000,Petrol,Individual,Manual,First Owner,5,814
Hyundai,2018,1237000,46000,Diesel,Individual,Manual,First Owner,5,1582
Volkswagen,2013,350000,70000,Diesel,Individual,Manual,Second Owner,5,1199
Maruti,2018,695000,40000,Petrol,Individual,Manual,First Owner,5,1197
Maruti,2015,270000,40000,Petrol,Individual,Manual,First Owner,5,796
Maruti,2017,635000,120000,Petrol,Individual,Automatic,First Owner,5,1197
Renault,2012,265000,67000,Diesel,Individual,Manual,Second Owner,5,1461
Maruti,2014,600000,50000,Diesel,Individual,Manual,First Owner,5,1248
Hyundai,2012,409999,100000,Diesel,Individual,Manual,Second Owner,5,1582
Toyota,2015,525000,80000,Diesel,Individual,Manual,Second Owner,5,1364
Renault,2017,690000,65000,Diesel,Individual,Manual,Second Owner,7,1461
Maruti,2012,560000,200000,Diesel,Individual,Manual,Second Owner,7,1248
Renault,2017,695000,65000,Diesel,Individual,Manual,Second Owner,7,1461
Maruti,2012,200000,50000,Petrol,Individual,Manual,Second Owner,5,796
Hyundai,2014,240000,70000,Petrol,Individual,Manual,First Owner,5,814
Hyundai,2014,215000,40000,Petrol,Individual,Manual,First Owner,5,814
Renault,2017,330000,20000,Petrol,Individual,Manual,First Owner,5,999
Hyundai,2012,549000,66657,Diesel,Dealer,Automatic,First Owner,5,1582
Hyundai,2011,262000,56389,Petrol,Dealer,Manual,First Owner,5,1197
Tata,2018,535000,30000,Petrol,Individual,Manual,First Owner,5,1199
Tata,2012,229999,186000,Diesel,Individual,Manual,First Owner,5,1396
Hyundai,2010,142000,49200,Petrol,Individual,Manual,Second Owner,5,1086
Hyundai,2016,900000,110000,Diesel,Individual,Manual,First Owner,5,1582
Maruti,2009,125000,141000,Petrol,Individual,Manual,Second Owner,5,796
Maruti,2014,459999,65000,Diesel,Individual,Manual,Second Owner,5,1248
Maruti,2014,434999,110000,Diesel,Individual,Manual,Second Owner,5,1248
Hyundai,2016,780000,35000,Diesel,Individual,Manual,First Owner,5,1396
Maruti,2008,100000,195000,Petrol,Individual,Manual,Second Owner,5,796
Hyundai,2017,650000,60000,Diesel,Individual,Manual,First Owner,5,1396
Hyundai,2012,425000,100000,Diesel,Individual,Manual,Second Owner,5,1582
Maruti,2016,459999,27000,Petrol,Individual,Manual,First Owner,5,998
Maruti,2020,578000,5000,Petrol,Individual,Manual,First Owner,5,1197
Maruti,2012,550000,110000,Diesel,Individual,Manual,Second Owner,7,1248
Mahindra,2014,250000,110000,Diesel,Individual,Manual,First Owner,5,1461
Maruti,2014,684000,60000,Diesel,Individual,Manual,Second Owner,7,1248
Maruti,2014,680000,64000,Diesel,Individual,Manual,Second Owner,7,1248
Renault,2014,500000,120000,Diesel,Individual,Manual,First Owner,5,1461
Renault,2014,520000,120000,Diesel,Individual,Manual,First Owner,5,1461
Mahindra,2019,1200000,15000,Diesel,Individual,Manual,First Owner,5,1497
Hyundai,2009,160000,35000,Petrol,Individual,Manual,First Owner,5,1086
Hyundai,2012,250000,44588,Petrol,Dealer,Manual,First Owner,5,814
Maruti,2015,400000,49907,Petrol,Dealer,Manual,First Owner,5,998
Maruti,2013,371000,67082,Petrol,Dealer,Manual,Second Owner,5,1197
Ford,2016,570000,112879,Diesel,Dealer,Manual,Second Owner,5,1498
Maruti,2017,350000,20000,Petrol,Individual,Manual,Second Owner,5,998
Renault,2016,270000,30000,Petrol,Individual,Manual,Third Owner,5,999
Hyundai,2013,235000,40000,Petrol,Individual,Manual,Second Owner,5,814
Maruti,2016,500000,60000,Petrol,Individual,Manual,First Owner,5,1197
Maruti,2012,220000,111000,Petrol,Individual,Manual,First Owner,5,796
Maruti,2014,380000,70000,Diesel,Individual,Manual,Second Owner,5,1248
Maruti,2010,160000,100000,Petrol,Individual,Manual,Third Owner,5,998
Hyundai,2017,339000,25000,Petrol,Individual,Manual,First Owner,5,998
Maruti,2014,350000,15000,Petrol,Individual,Manual,First Owner,5,998
Maruti,2018,580000,10000,Petrol,Individual,Manual,First Owner,5,998
Hyundai,2015,1000000,70000,Diesel,Individual,Manual,First Owner,5,1582
Tata,2017,459999,80000,Diesel,Individual,Manual,First Owner,5,1248
Hyundai,2014,650000,83000,Diesel,Individual,Manual,Third Owner,5,1582
Maruti,2013,525000,116000,Diesel,Individual,Manual,Second Owner,5,1248
Volkswagen,2015,550000,120000,Diesel,Individual,Manual,Second Owner,5,1498
Maruti,2010,165000,20000,Petrol,Individual,Manual,First Owner,5,796
Hyundai,2014,210000,70000,Petrol,Individual,Manual,First Owner,5,814
Renault,2016,650000,30000,Diesel,Individual,Manual,First Owner,5,1461
Renault,2019,390000,25000,Petrol,Individual,Manual,First Owner,5,999
Hyundai,2008,130000,120000,Petrol,Individual,Manual,Second Owner,5,1086
Hyundai,2017,270000,26442,Petrol,Individual,Manual,First Owner,5,998
Maruti,2010,130000,28000,Petrol,Individual,Manual,Second Owner,5,796
Maruti,2015,650000,80000,Diesel,Individual,Manual,First Owner,7,1248
Maruti,2005,55000,39000,Petrol,Individual,Manual,First Owner,5,796
Maruti,2017,475000,20000,Petrol,Individual,Automatic,First Owner,5,998
Maruti,2019,650000,15000,Petrol,Individual,Automatic,First Owner,5,1197
Maruti,2015,440000,30000,Petrol,Individual,Manual,First Owner,5,1197
Maruti,2020,600000,5000,Petrol,Individual,Manual,First Owner,5,1197
Ford,2011,204999,147000,Diesel,Individual,Manual,First Owner,5,1399
Hyundai,2009,310000,120000,Diesel,Individual,Manual,Second Owner,5,1396
Maruti,2005,110000,50800,Petrol,Dealer,Manual,Second Owner,5,796
Maruti,2019,595000,14548,Petrol,Dealer,Manual,First Owner,5,1197
Ford,2018,900000,44772,Diesel,Dealer,Manual,Second Owner,5,1498
Hyundai,2017,975000,41000,Diesel,Dealer,Manual,First Owner,5,1582
Maruti,2016,725000,66000,Diesel,Dealer,Manual,First Owner,7,1248
Maruti,2013,550000,65000,Diesel,Dealer,Manual,First Owner,7,1248
Hyundai,2014,550000,76000,Diesel,Dealer,Manual,First Owner,5,1396
Maruti,2017,625000,70000,Diesel,Dealer,Manual,First Owner,5,1248
Maruti,2014,470000,89000,Diesel,Dealer,Manual,First Owner,5,1248
Maruti,2013,380000,57000,Diesel,Individual,Manual,First Owner,5,1248
Hyundai,2016,275000,49200,Petrol,Individual,Manual,First Owner,5,814
Hyundai,2008,200000,60000,Petrol,Individual,Manual,Second Owner,5,1086
Maruti,2004,90000,110000,Petrol,Individual,Manual,Third Owner,5,796
Maruti,2018,385000,50000,Petrol,Individual,Manual,First Owner,5,998
Hyundai,2019,521000,3010,Petrol,Individual,Automatic,First Owner,5,1086
Tata,2010,180000,80000,Diesel,Individual,Manual,First Owner,5,1248
Maruti,2007,140000,35000,Petrol,Individual,Manual,Second Owner,5,796
Ford,2015,650000,110000,Diesel,Individual,Manual,Second Owner,5,1498
Maruti,2016,620000,36000,Petrol,Individual,Manual,First Owner,5,1197
Ford,2018,810000,30000,Diesel,Individual,Manual,Second Owner,5,1498
Tata,2017,400000,85000,Diesel,Individual,Manual,First Owner,5,1248
Maruti,2014,300000,60000,Petrol,Individual,Manual,Second Owner,5,998
Maruti,2015,170000,20000,Petrol,Individual,Manual,Third Owner,5,796
Maruti,2005,80000,90000,Petrol,Individual,Automatic,Second Owner,5,796
Volkswagen,2011,225000,90000,Diesel,Individual,Manual,First Owner,5,1598
Hyundai,2017,509999,90000,Petrol,Individual,Manual,First Owner,5,1197
Maruti,2015,245000,36710,Petrol,Individual,Manual,Second Owner,5,796
Maruti,2014,370000,30000,Diesel,Individual,Manual,First Owner,5,1248
Maruti,2017,580000,20000,Petrol,Individual,Manual,First Owner,5,1197
Maruti,2013,185000,85000,Petrol,Individual,Manual,First Owner,5,796
Maruti,2018,625000,50000,Petrol,Individual,Automatic,First Owner,5,1197
Maruti,2017,390000,25000,Petrol,Individual,Manual,First Owner,5,998
Hyundai,2011,380000,150000,Diesel,Individual,Manual,Fourth & Above Owner,5,1396
Maruti,2013,210000,50000,Petrol,Individual,Manual,Second Owner,5,796
Maruti,2012,270000,80000,Diesel,Individual,Manual,Third Owner,5,1248
Hyundai,2014,220000,93000,Petrol,Individual,Manual,Second Owner,5,814
Hyundai,2016,280000,60000,Petrol,Individual,Manual,First Owner,5,814
Hyundai,2018,720000,50000,Diesel,Individual,Manual,Second Owner,5,1396
Ford,2017,800000,60000,Diesel,Individual,Manual,First Owner,5,1498
Hyundai,2012,265000,20000,Petrol,Individual,Manual,Third Owner,5,1086
Maruti,2010,135000,90000,Petrol,Individual,Manual,Third Owner,5,796
Hyundai,2012,450000,72000,Diesel,Individual,Manual,Second Owner,5,1582
Volkswagen,2012,350000,74000,Diesel,Individual,Manual,Second Owner,5,1199
Maruti,2006,85000,60000,Petrol,Individual,Manual,Second Owner,5,796
Maruti,2016,290000,15000,Petrol,Individual,Manual,First Owner,5,796
Maruti,2003,65000,114000,Petrol,Individual,Manual,First Owner,5,796
Maruti,2020,265000,70000,Petrol,Individual,Manual,Second Owner,5,998
Tata,2018,459999,50000,Petrol,Individual,Manual,First Owner,5,1199
Maruti,2013,395000,70000,Diesel,Individual,Manual,Second Owner,5,1248
Maruti,2011,290000,110000,Diesel,Individual,Manual,Second Owner,5,1248
Volkswagen,2014,300000,84000,Diesel,Individual,Manual,Second Owner,5,1498
Hyundai,2011,200000,60000,Petrol,Individual,Manual,Second Owner,5,1197
Maruti,2014,465000,90000,Diesel,Individual,Manual,First Owner,5,1248
Tata,2010,200000,188000,Diesel,Individual,Manual,Second Owner,5,1248
Hyundai,2010,150000,123278,Petrol,Individual,Manual,Second Owner,5,1197
Hyundai,2015,625000,90000,Diesel,Individual,Manual,First Owner,5,1396
Ford,2012,220000,110000,Diesel,Individual,Manual,First Owner,5,1399
Ford,2013,250000,110000,Diesel,Individual,Manual,First Owner,5,1399
Tata,2018,575000,70000,Diesel,Individual,Manual,First Owner,5,1248
Maruti,2016,262000,50000,Petrol,Individual,Manual,First Owner,5,796
Hyundai,2018,299000,33000,Petrol,Individual,Manual,First Owner,5,814
Maruti,2015,250000,26500,Petrol,Individual,Manual,First Owner,5,796
Maruti,2013,360000,70000,Diesel,Individual,Manual,Third Owner,5,1248
Hyundai,2017,600000,60000,Diesel,Individual,Manual,First Owner,5,1396
Volkswagen,2011,300000,80000,Diesel,Individual,Manual,Second Owner,5,1598
Hyundai,2012,185000,50000,Petrol,Individual,Manual,Second Owner,5,814
Renault,2017,360000,25000,Petrol,Individual,Manual,First Owner,5,999
Maruti,2014,210000,70000,Petrol,Individual,Manual,First Owner,5,998
Volkswagen,2016,560000,50000,Diesel,Individual,Manual,First Owner,5,1498
Toyota,2012,300000,90000,Diesel,Individual,Manual,First Owner,5,1364
Maruti,2015,270000,22000,Petrol,Individual,Manual,First Owner,5,796
Chevrolet,2013,200000,80000,Diesel,Individual,Manual,First Owner,5,1248
Tata,2018,860000,60000,Diesel,Individual,Manual,First Owner,5,1497
Maruti,2013,240000,142000,Diesel,Individual,Manual,Second Owner,5,1248
Ford,2018,850000,90000,Diesel,Individual,Manual,First Owner,5,1498
Ford,2011,155000,80000,Diesel,Individual,Manual,Third Owner,5,1399
Hyundai,2011,270000,125000,Diesel,Individual,Manual,First Owner,5,1396
Maruti,2015,610000,33000,Petrol,Individual,Manual,First Owner,5,1373
Hyundai,2015,1000000,50000,Diesel,Individual,Manual,First Owner,5,1582
Maruti,2007,135000,60000,Petrol,Individual,Manual,First Owner,5,796
Hyundai,2014,625000,70000,Diesel,Individual,Manual,Second Owner,5,1582
Maruti,2012,220000,70000,Diesel,Individual,Manual,Second Owner,5,1248
Maruti,2017,620000,18484,Petrol,Individual,Manual,First Owner,5,1197
Maruti,2010,180000,25000,Petrol,Individual,Manual,Second Owner,5,796
Volkswagen,2013,250000,120000,Diesel,Individual,Manual,Third Owner,5,1199
Maruti,2017,480000,55000,Petrol,Individual,Manual,First Owner,5,1197
Hyundai,2012,380000,50000,Diesel,Individual,Manual,Second Owner,5,1396
Maruti,2004,90000,60000,Petrol,Individual,Manual,First Owner,5,796
Maruti,2016,330000,80000,Petrol,Individual,Manual,Second Owner,5,998
Hyundai,2013,215000,47000,Petrol,Individual,Manual,Second Owner,5,814
Hyundai,2013,380000,110000,Diesel,Individual,Manual,Second Owner,5,1396
Hyundai,2012,400000,103655,Diesel,Individual,Manual,Second Owner,5,1582
Maruti,2008,120000,80000,Petrol,Individual,Manual,Third Owner,5,796
Ford,2015,550000,206000,Diesel,Dealer,Manual,First Owner,5,1498
Ford,2018,950000,27000,Diesel,Dealer,Manual,First Owner,5,1498
Ford,2014,500000,132000,Diesel,Dealer,Manual,Second Owner,5,1498
Mahindra,2011,180000,218000,Diesel,Individual,Manual,First Owner,5,1461
Hyundai,2016,650000,10000,Diesel,Individual,Manual,First Owner,5,1396
Mahindra,2011,210000,215000,Diesel,Individual,Manual,First Owner,5,1461
Volkswagen,2011,295000,65000,Diesel,Individual,Manual,Second Owner,5,1598
Maruti,2017,450000,10000,Petrol,Individual,Automatic,First Owner,5,998
Hyundai,2012,300000,80000,Diesel,Individual,Manual,Second Owner,5,1396
Hyundai,2017,1100000,40000,Diesel,Individual,Manual,First Owner,5,1396
Hyundai,2013,500000,80000,Diesel,Individual,Manual,Second Owner,5,1582
Renault,2016,235000,60000,Petrol,Individual,Manual,First Owner,5,999
Maruti,2012,325000,90000,Diesel,Individual,Manual,First Owner,5,1248
Maruti,2014,420000,90000,Diesel,Individual,Manual,First Owner,5,1248
Maruti,2014,229999,60000,Petrol,Individual,Manual,Second Owner,5,998
Maruti,2013,375000,80000,Diesel,Individual,Manual,Fourth & Above Owner,5,1248
Hyundai,2018,575000,30000,Petrol,Individual,Manual,First Owner,5,1086
Hyundai,2010,320000,135000,Diesel,Individual,Manual,Second Owner,5,1396
Renault,2016,315000,60000,Petrol,Individual,Manual,Second Owner,5,999
Maruti,2015,350000,29000,Petrol,Individual,Manual,First Owner,5,998
Maruti,2018,451999,30000,Petrol,Individual,Automatic,Second Owner,5,998
Maruti,2015,450000,35000,Petrol,Individual,Manual,Second Owner,5,1197
Maruti,2014,310000,35000,Petrol,Individual,Manual,Second Owner,5,998
Maruti,2007,150000,50000,Petrol,Individual,Manual,Third Owner,5,796
Ford,2011,160000,112000,Diesel,Individual,Manual,Second Owner,5,1399
Tata,2012,135000,146000,Diesel,Individual,Manual,First Owner,5,1405
Volkswagen,2020,260000,50000,Diesel,Individual,Manual,First Owner,5,1498
Hyundai,2017,500000,25000,Petrol,Individual,Manual,First Owner,5,1197
Renault,2016,220000,20000,Petrol,Individual,Manual,First Owner,5,999
Hyundai,2011,280000,100000,Diesel,Individual,Manual,Second Owner,5,1396
Hyundai,2011,320000,155000,Diesel,Individual,Manual,First Owner,5,1396
Ford,2012,140000,70000,Diesel,Individual,Manual,Fourth & Above Owner,5,1399
Maruti,2012,310000,25000,Diesel,Individual,Manual,Second Owner,5,1248
Maruti,2012,380000,100000,Diesel,Individual,Manual,Second Owner,5,1248
Tata,2015,475000,25000,Diesel,Individual,Manual,First Owner,5,1248
Hyundai,2010,275000,80000,Petrol,Individual,Manual,First Owner,5,1086
Renault,2014,650000,129000,Diesel,Individual,Manual,First Owner,5,1461
Volkswagen,2018,650000,82000,Diesel,Individual,Automatic,First Owner,5,1498
Maruti,2017,445000,39500,Petrol,Individual,Manual,First Owner,5,1197
Hyundai,2018,750000,40000,Diesel,Individual,Manual,First Owner,5,1396
Maruti,2012,425000,56000,Diesel,Individual,Manual,Second Owner,5,1248
Hyundai,2017,850000,54000,Diesel,Individual,Manual,First Owner,5,1396
Maruti,2016,400000,20000,Petrol,Individual,Manual,Second Owner,5,998
Maruti,2014,206000,120000,Petrol,Individual,Manual,Second Owner,5,796
Hyundai,2014,290000,50000,Petrol,Individual,Manual,First Owner,5,814
Maruti,2010,170000,100000,Petrol,Individual,Manual,First Owner,5,796
Volkswagen,2012,315000,130000,Diesel,Individual,Manual,Second Owner,5,1598
Maruti,2011,225000,76000,Petrol,Individual,Manual,Second Owner,5,998
Ford,2013,250000,25000,Diesel,Individual,Manual,First Owner,5,1399
Hyundai,2011,360000,157000,Diesel,Individual,Manual,Second Owner,5,1582
Hyundai,2011,380000,157000,Diesel,Individual,Manual,Second Owner,5,1582
Tata,2010,160000,30000,Diesel,Individual,Manual,Second Owner,5,1248
Maruti,2014,229999,30000,Petrol,Individual,Manual,Second Owner,5,796
Maruti,2014,440000,70000,Diesel,Individual,Manual,Second Owner,5,1248
Volkswagen,2012,240000,200000,Diesel,Individual,Manual,First Owner,5,1199
Hyundai,2012,465000,146000,Diesel,Individual,Manual,Second Owner,5,1582
Hyundai,2013,325000,70000,Petrol,Individual,Manual,First Owner,5,1197
Maruti,2006,110000,120000,Petrol,Individual,Manual,Third Owner,5,796
Maruti,2018,750000,40000,Petrol,Individual,Manual,First Owner,5,1373
Hyundai,2018,350000,25000,Petrol,Individual,Manual,First Owner,5,814
Maruti,2014,200000,40000,Petrol,Individual,Manual,Third Owner,5,796
Tata,2012,200000,120000,Diesel,Individual,Manual,First Owner,5,1396
Hyundai,2016,276000,60000,Petrol,Individual,Manual,First Owner,5,998
Hyundai,2014,250000,40000,Petrol,Individual,Manual,First Owner,5,814
Maruti,2008,95000,80000,Petrol,Individual,Manual,Second Owner,5,796
Tata,2011,200000,70000,Diesel,Individual,Manual,Second Owner,5,1396
Hyundai,2012,450000,100000,Diesel,Individual,Manual,Second Owner,5,1582
Hyundai,2010,200000,70000,Petrol,Individual,Manual,Second Owner,5,1197
Ford,2013,325000,120000,Diesel,Individual,Manual,Second Owner,5,1399
Hyundai,2013,325000,70000,Petrol,Individual,Manual,Second Owner,5,1197
Hyundai,2016,900000,130000,Diesel,Individual,Manual,First Owner,5,1396
Hyundai,2016,950000,133000,Diesel,Individual,Manual,First Owner,5,1396
Volkswagen,2010,320000,120000,Diesel,Individual,Manual,Third Owner,5,1598
Volkswagen,2015,620000,33000,Diesel,Individual,Manual,First Owner,5,1498
Maruti,2009,150000,70000,Petrol,Individual,Manual,Second Owner,5,796
Ford,2012,190000,112000,Diesel,Individual,Manual,Second Owner,5,1399
Maruti,2012,400000,90000,Diesel,Individual,Manual,First Owner,7,1248
Hyundai,2016,930000,47552,Diesel,Individual,Manual,Second Owner,5,1582
Ford,2019,950000,20000,Diesel,Individual,Manual,First Owner,5,1498
Maruti,2004,70000,70000,Petrol,Individual,Manual,Second Owner,5,796
Ford,2015,300000,140000,Diesel,Individual,Manual,First Owner,5,1399
Tata,2017,520000,40000,Petrol,Individual,Manual,First Owner,5,1199
Maruti,2014,190000,70000,Petrol,Individual,Manual,Third Owner,5,796
Maruti,2020,360000,5000,Petrol,Individual,Manual,First Owner,5,796
Maruti,2013,160000,70000,Petrol,Individual,Manual,Second Owner,5,796
Maruti,2007,85000,120000,Petrol,Individual,Manual,Third Owner,5,796
Maruti,2013,390000,100000,Diesel,Individual,Manual,First Owner,5,1248
Toyota,2015,450000,80000,Diesel,Individual,Manual,First Owner,5,1364
Hyundai,2012,500000,70000,Diesel,Individual,Manual,First Owner,5,1582
Maruti,2019,610000,18000,Petrol,Individual,Manual,First Owner,5,1197
Hyundai,2012,450000,150000,Diesel,Individual,Manual,Third Owner,5,1582
Hyundai,2011,450000,108000,Diesel,Individual,Manual,First Owner,5,1582
Maruti,2013,650000,90000,Diesel,Individual,Manual,First Owner,7,1248
Maruti,2016,500000,40000,Petrol,Individual,Manual,First Owner,5,1197
Maruti,2011,400000,60000,Diesel,Individual,Manual,First Owner,5,1248
Hyundai,2012,280000,65000,Petrol,Individual,Manual,First Owner,5,1197
Maruti,2014,580000,88000,Diesel,Individual,Manual,First Owner,5,1248
Hyundai,2014,190000,60000,Petrol,Individual,Manual,Second Owner,5,814
Hyundai,2019,811000,43000,Diesel,Individual,Manual,First Owner,5,1396
Maruti,2016,409999,120000,Diesel,Individual,Manual,First Owner,5,1248
Maruti,2014,420000,120000,Diesel,Individual,Manual,Second Owner,5,1248
Renault,2017,350000,25000,Petrol,Individual,Manual,First Owner,5,999
Toyota,2015,509999,100000,Diesel,Individual,Manual,Second Owner,5,1364
Maruti,2013,240000,44000,Petrol,Individual,Manual,Second Owner,5,998
Hyundai,2015,530000,100000,Diesel,Individual,Manual,Second Owner,5,1396
Hyundai,2014,350000,64000,Petrol,Individual,Manual,First Owner,5,1197
Maruti,2013,370000,90000,Diesel,Individual,Manual,Second Owner,5,1248
Hyundai,2014,320000,15000,Petrol,Individual,Manual,First Owner,5,1197
Maruti,2017,440000,35000,Petrol,Individual,Automatic,First Owner,5,998
Hyundai,2012,179000,30000,Petrol,Individual,Manual,Second Owner,5,814
Hyundai,2008,140000,60000,Petrol,Individual,Manual,Second Owner,5,1197
Ford,2011,250000,55130,Diesel,Dealer,Manual,Second Owner,5,1399
Maruti,2014,330000,22000,Petrol,Individual,Manual,First Owner,5,998
Maruti,2015,550000,29434,Petrol,Individual,Manual,First Owner,5,1373
Renault,2013,400000,44500,Diesel,Individual,Manual,Second Owner,5,1461
Maruti,2016,375000,34500,Petrol,Individual,Manual,First Owner,5,998
Hyundai,2012,140000,20000,Petrol,Individual,Manual,First Owner,5,814
Hyundai,2019,550000,3000,Petrol,Individual,Manual,First Owner,5,1197
Ford,2018,950000,35000,Diesel,Individual,Manual,First Owner,5,1498
Maruti,2018,375000,50000,CNG,Individual,Manual,First Owner,5,1196
Maruti,2016,590000,40000,Petrol,Individual,Manual,Second Owner,5,1373
Hyundai,2019,420000,30000,Petrol,Individual,Manual,First Owner,5,1086
Tata,2019,530000,20000,Petrol,Individual,Manual,First Owner,5,1199
Maruti,2013,350000,110000,Diesel,Individual,Manual,Third Owner,5,1248
Renault,2017,325000,16500,Petrol,Individual,Manual,Second Owner,5,999
Maruti,2012,180000,80000,Petrol,Individual,Manual,Third Owner,5,796
Maruti,2020,700000,20000,Petrol,Individual,Manual,First Owner,5,1197
Volkswagen,2018,885000,75000,Diesel,Individual,Automatic,First Owner,5,1498
Maruti,2011,160000,140000,Diesel,Individual,Manual,First Owner,5,1248
Hyundai,2012,300000,120000,Diesel,Individual,Manual,Second Owner,5,1396
Volkswagen,2018,950000,75000,Diesel,Individual,Automatic,First Owner,5,1498
Maruti,2015,549000,90000,Diesel,Individual,Manual,First Owner,7,1248
Renault,2012,570000,100000,Diesel,Individual,Manual,Second Owner,5,1461
Volkswagen,2015,434999,50000,Diesel,Individual,Manual,First Owner,5,1498
Maruti,2015,260000,25000,Petrol,Individual,Manual,First Owner,5,796
